t,drain_voltage,drain_current,drain_resistance,gate_voltage,gate_current
1762449577.4405508,0.0500077,1.87194e-06,26.714371187110697,0.999977,1.70711e-08
1762449578.463298,0.0500106,1.86083e-06,26.875426556966517,0.999977,1.61906e-08
1762449579.4871821,0.0500105,1.84953e-06,27.03957221564397,0.999977,1.61965e-08
1762449580.5109365,0.0500106,1.8398e-06,27.182628546581153,0.999975,1.54507e-08
1762449581.5345292,0.0500116,1.82809e-06,27.357296413196288,0.999977,1.60537e-08
1762449582.557849,0.0500095,1.81448e-06,27.56133988801199,0.999974,1.56679e-08
1762449583.5818784,0.0500074,1.80389e-06,27.721978612886595,0.999974,1.51725e-08
1762449584.6046064,0.0500063,1.79308e-06,27.888493541838624,0.999975,1.70645e-08
1762449585.6293192,0.0500051,1.78025e-06,28.08880775172026,0.999977,1.70779e-08
1762449586.6520238,0.0500053,1.77029e-06,28.24695388891086,0.999976,1.70849e-08
1762449587.6757736,0.050006,1.75972e-06,28.417020889686995,0.999977,2.10977e-08
1762449588.6988478,0.0500089,1.75569e-06,28.483900916448807,0.999975,2.20401e-08
1762449589.722736,0.0500079,1.74738e-06,28.61878927308313,0.999975,2.32547e-08
1762449591.5775657,0.0500113,1.73351e-06,28.849732623405693,0.999978,1.92746e-08
1762449592.6006339,0.0500095,1.72264e-06,29.03073189987461,0.999975,2.18087e-08
1762449593.625178,0.0500097,1.71411e-06,29.175315469835656,0.999975,2.06449e-08
1762449594.6485214,0.0500109,1.7051e-06,29.330185912849682,0.999973,2.01689e-08
1762449595.671739,0.0500096,1.69482e-06,29.507322311513906,0.999974,2.07128e-08
1762449596.6952677,0.0500073,1.68824e-06,29.620966213334597,0.999976,2.00218e-08
1762449597.718776,0.0500078,1.67886e-06,29.786760063376335,0.999976,2.12294e-08
1762449598.7418756,0.0500093,1.67168e-06,29.915593893568143,0.999976,1.89912e-08
1762449599.7654133,0.0500112,1.66289e-06,30.074869654637407,0.999976,2.16829e-08
1762449600.7892373,0.0500084,1.65459e-06,30.22404341861126,0.999973,2.05522e-08
1762449601.812635,0.0500088,1.64714e-06,30.360989351239116,0.999975,2.01083e-08
1762449602.8360631,0.0500088,1.63767e-06,30.536554983604756,0.999973,2.27443e-08
1762449603.859662,0.050009,1.63239e-06,30.635448636661582,0.999977,2.13066e-08
1762449604.8831828,0.0500072,1.62481e-06,30.777260110412914,0.999976,2.34723e-08
1762449605.906579,0.0500092,1.61695e-06,30.928105383592563,0.999972,2.21206e-08
1762449607.761657,0.0500115,1.60351e-06,31.188767142082057,0.999972,1.96222e-08
1762449608.7854266,0.0500082,1.59569e-06,31.339545901772905,0.999971,2.07381e-08
1762449609.8088481,0.0500082,1.58873e-06,31.476839991691477,0.999973,2.14415e-08
1762449610.8324385,0.0500073,1.58043e-06,31.641578557734288,0.999974,2.12937e-08
1762449611.8556426,0.0500077,1.57373e-06,31.7765436256537,0.999972,2.1473e-08
1762449612.8793378,0.05001,1.56724e-06,31.90959904035119,0.999971,1.92162e-08
1762449613.9025593,0.0500091,1.55837e-06,32.090645995495294,0.999971,2.04395e-08
1762449614.925999,0.0500081,1.55149e-06,32.23230571901849,0.999972,2.02759e-08
1762449615.9496903,0.050007,1.54448e-06,32.37788770330467,0.999972,2.1055e-08
1762449616.9730413,0.0500068,1.53835e-06,32.50677674131374,0.999969,2.09165e-08
1762449617.996566,0.0500074,1.53078e-06,32.66792092919949,0.999969,2.03143e-08
1762449619.0194964,0.0500081,1.52459e-06,32.80101535494789,0.999969,2.10462e-08
1762449620.0436687,0.0500078,1.51799e-06,32.943431774912874,0.999969,2.20829e-08
1762449621.0675383,0.0500048,1.51209e-06,33.069989220218375,0.999971,2.16425e-08
1762449622.090501,0.0500049,1.50581e-06,33.207974445647196,0.999974,2.10027e-08
1762449623.945769,0.0500104,1.49405e-06,33.4730430708477,0.999971,2.10835e-08
1762449624.9692945,0.0500077,1.48618e-06,33.64848134142567,0.999972,2.036e-08
1762449625.9926083,0.0500056,1.47963e-06,33.796016571710496,0.999971,2.07923e-08
1762449627.0163863,0.0500071,1.47345e-06,33.938783128032846,0.999973,1.93763e-08
1762449628.0391724,0.0500062,1.46828e-06,34.0576729234206,0.999969,2.05786e-08
1762449629.0632892,0.0500053,1.46186e-06,34.20662717360076,0.999971,1.89085e-08
1762449630.086397,0.0500052,1.45456e-06,34.378231217687826,0.999975,2.08448e-08
1762449631.109774,0.0500057,1.44828e-06,34.527646587676415,0.999977,1.88669e-08
1762449632.1329439,0.0500034,1.44253e-06,34.66368117127547,0.999978,1.89519e-08
1762449633.1565874,0.0500046,1.43547e-06,34.83500177642166,0.999975,1.94072e-08
1762449634.1803815,0.0500053,1.43037e-06,34.95969574305949,0.999978,1.78073e-08
1762449635.2040143,0.0500074,1.42516e-06,35.0889724662494,0.999976,1.82534e-08
1762449636.227235,0.0500051,1.41841e-06,35.25433407829894,0.999976,1.99787e-08
1762449637.2503223,0.0500033,1.41263e-06,35.397308566291244,0.999977,1.91881e-08
1762449638.2742224,0.0500035,1.4055e-06,35.57701885450018,0.999979,2.01363e-08
1762449640.129493,0.0500081,1.3955e-06,35.83525618058044,0.999977,1.93705e-08
1762449641.1529293,0.0500077,1.39069e-06,35.958912482292966,0.999975,1.86694e-08
1762449642.1766417,0.0500063,1.38445e-06,36.119975441511066,0.999974,2.16188e-08
1762449643.1999264,0.0500045,1.37982e-06,36.239871867345016,0.999974,1.92576e-08
1762449644.2233257,0.0500041,1.37376e-06,36.399443862101094,0.999973,1.95189e-08
1762449645.2469738,0.0500044,1.36784e-06,36.55719967247631,0.999973,2.03962e-08
1762449646.269933,0.0500045,1.36345e-06,36.674978913784884,0.999975,1.86076e-08
1762449647.294385,0.0500055,1.35708e-06,36.84786453267309,0.999976,2.07189e-08
1762449648.3173583,0.0500068,1.35367e-06,36.94164752118315,0.999977,1.98007e-08
1762449649.340688,0.0500064,1.34712e-06,37.12096917869232,0.999977,1.92163e-08
1762449650.3645365,0.050005,1.34199e-06,37.26182758440823,0.999975,1.83804e-08
1762449651.387904,0.0500071,1.33731e-06,37.39379799747254,0.999977,1.89741e-08
1762449652.4116666,0.0500057,1.33159e-06,37.55337603917121,0.999979,2.09543e-08
1762449653.4349008,0.0500083,1.32704e-06,37.68409392331806,0.999979,1.82993e-08
1762449654.4583104,0.0500095,1.32173e-06,37.83639623826348,0.999981,1.91689e-08
1762449656.313803,0.0500052,1.31164e-06,38.12418041535788,0.999977,2.10755e-08
1762449657.3373055,0.050008,1.30812e-06,38.22890866281381,0.999976,1.96933e-08
1762449658.3607075,0.0500063,1.30294e-06,38.379587701659325,0.999977,1.91719e-08
1762449659.3841052,0.0500065,1.29843e-06,38.513050376223596,0.999978,1.76454e-08
1762449660.407969,0.050007,1.2938e-06,38.6512598546916,0.999977,1.8037e-08
1762449661.4313061,0.0500073,1.28794e-06,38.82735220584809,0.999976,1.8835e-08
1762449662.4552016,0.050006,1.28485e-06,38.919718255049226,0.999979,1.7956e-08
1762449663.4786785,0.0500046,1.27952e-06,39.08074903088659,0.999977,1.88799e-08
1762449664.5021846,0.0500074,1.27491e-06,39.224258967299654,0.999977,1.886e-08
1762449665.525531,0.050007,1.27036e-06,39.36443212947511,0.999977,1.84252e-08
1762449666.5487857,0.0500085,1.26596e-06,39.50243293626971,0.999975,1.86372e-08
1762449667.5725236,0.0500059,1.26203e-06,39.62338454711853,0.999976,1.86203e-08
1762449668.5960329,0.0500106,1.25643e-06,39.803729614861155,0.999974,2.01392e-08
1762449669.6194885,0.0500071,1.25268e-06,39.92009132420091,0.999978,1.84198e-08
1762449670.6430001,0.0500072,1.24832e-06,40.05960010253781,0.999975,1.81037e-08
1762449672.5455172,0.0500061,1.2401e-06,40.324248044512544,0.999975,1.96783e-08
1762449673.569742,0.0500092,1.23774e-06,40.40363889023542,0.999974,1.80833e-08
1762449674.5926864,0.0500071,1.2323e-06,40.580297005599284,0.999974,1.95487e-08
1762449675.6172106,0.0500053,1.22803e-06,40.71993355211192,0.999971,1.94429e-08
1762449676.6397069,0.0500066,1.22383e-06,40.86074046231911,0.999972,1.96265e-08
1762449677.6642041,0.0500084,1.21975e-06,40.99889321582292,0.999971,1.9325e-08
1762449678.6875021,0.050006,1.21765e-06,41.06763027142447,0.999972,1.82813e-08
1762449679.7110856,0.0500075,1.21275e-06,41.234796949082664,0.999969,1.9133e-08
1762449680.7343688,0.0500067,1.20988e-06,41.33195027606044,0.99997,1.80778e-08
1762449681.7576954,0.0500058,1.20468e-06,41.5096125112063,0.999972,2.01194e-08
1762449682.7807891,0.0500057,1.20171e-06,41.61211939652662,0.999971,2.04788e-08
1762449683.8043537,0.0500072,1.19744e-06,41.76175841795831,0.999974,1.95948e-08
1762449684.828891,0.0500032,1.19312e-06,41.909615126726564,0.999973,1.97466e-08
1762449685.8522317,0.0500078,1.19089e-06,41.991955596234746,0.999974,1.83668e-08
1762449686.875648,0.0500078,1.18606e-06,42.162959715360095,0.999974,1.90558e-08
1762449688.7309287,0.0500077,1.18048e-06,42.362174708593116,0.999974,1.92778e-08
1762449689.7540457,0.0500057,1.17577e-06,42.53017171725762,0.999978,1.77845e-08
1762449690.777862,0.050005,1.17333e-06,42.61801880118978,0.999978,1.77152e-08
1762449691.8011808,0.050008,1.16921e-06,42.7707597437586,0.999977,1.76427e-08
1762449692.8243504,0.0500063,1.1653e-06,42.912812151377324,0.999974,1.78033e-08
1762449693.8478925,0.0500054,1.16347e-06,42.97953535544535,0.999974,1.73712e-08
1762449694.871652,0.0500062,1.15945e-06,43.129242313165726,0.999974,1.83998e-08
1762449695.895395,0.050006,1.15579e-06,43.265645143148845,0.999972,1.82724e-08
1762449696.9189298,0.0500078,1.15326e-06,43.36212129094913,0.999974,1.86553e-08
1762449697.9427845,0.0500114,1.14925e-06,43.51655427452686,0.999973,1.7449e-08
1762449698.9665258,0.0500116,1.14576e-06,43.649280826700185,0.999974,1.69475e-08
1762449699.989908,0.0500123,1.14368e-06,43.72927742025742,0.999975,1.73334e-08
1762449701.0133858,0.0500099,1.14119e-06,43.82258870126798,0.999975,1.6535e-08
1762449702.0368817,0.0500085,1.13742e-06,43.96660864060769,0.999972,1.78855e-08
1762449703.0598147,0.0500067,1.13461e-06,44.07391085923798,0.999972,1.77551e-08
1762449704.915951,0.0500092,1.13001e-06,44.255537561614496,0.999974,1.6797e-08
1762449705.9395664,0.0500097,1.12648e-06,44.39466302109225,0.999973,1.87973e-08
1762449706.9626317,0.0500085,1.12456e-06,44.46939247350075,0.999974,1.75257e-08
1762449707.986857,0.0500071,1.12099e-06,44.609764583091724,0.999971,1.90301e-08
1762449709.0103154,0.0500068,1.11866e-06,44.70241181413477,0.999974,1.76288e-08
1762449710.033691,0.0500052,1.11598e-06,44.808329898385274,0.999975,1.75655e-08
1762449711.0575519,0.0500043,1.11337e-06,44.9125627599091,0.999974,1.70887e-08
1762449712.0809867,0.0500052,1.1105e-06,45.02944619540747,0.999974,1.71409e-08
1762449713.1037269,0.0500078,1.10847e-06,45.11425658790945,0.999974,1.82956e-08
1762449714.1279657,0.050007,1.10639e-06,45.198347779716016,0.999974,1.89753e-08
1762449715.1514072,0.0500071,1.10297e-06,45.33858581829061,0.999973,1.82802e-08
1762449716.175299,0.0500092,1.10129e-06,45.40965594893261,0.999974,1.83375e-08
1762449717.1988816,0.0500076,1.09756e-06,45.562520500018216,0.999973,2.00114e-08
1762449718.2220206,0.050007,1.09642e-06,45.60934678316704,0.999975,1.77752e-08
1762449719.2460895,0.0500075,1.09417e-06,45.703592677554674,0.999973,1.7372e-08
1762449721.1007636,0.0500076,1.08905e-06,45.918552867177816,0.999973,1.85551e-08
1762449722.1243165,0.0500061,1.08714e-06,45.997847563331305,0.999975,1.82395e-08
1762449723.148346,0.0500074,1.08374e-06,46.143355417351025,0.999972,1.91345e-08
1762449724.1718256,0.0500079,1.08284e-06,46.18216911085663,0.999975,1.88179e-08
1762449725.195598,0.0500086,1.07914e-06,46.3411605537743,0.999973,2.00876e-08
1762449726.2190256,0.050005,1.07704e-06,46.42817351259006,0.999975,2.3128e-08
1762449727.242105,0.0500064,1.07534e-06,46.50287350977366,0.999976,1.8403e-08
1762449728.2664247,0.050007,1.07248e-06,46.627442935998815,0.999976,1.80272e-08
1762449729.2894852,0.0500052,1.07028e-06,46.72160556116157,0.999977,1.7411e-08
1762449730.3128405,0.050007,1.06722e-06,46.85725529881374,0.999974,1.90875e-08
1762449731.3368115,0.0500079,1.0655e-06,46.933740028155796,0.999976,1.76862e-08
1762449732.3603985,0.050007,1.06356e-06,47.01850389258716,0.999976,1.68437e-08
1762449733.383978,0.050008,1.06282e-06,47.05218193108899,0.999975,1.16707e-08
1762449734.4075813,0.0500074,1.05875e-06,47.23249114521842,0.999978,1.93183e-08
1762449735.4312773,0.0500059,1.05669e-06,47.32315059288912,0.999977,1.68802e-08
1762449737.2864664,0.0500053,1.05254e-06,47.50916829764191,0.999976,1.67888e-08
1762449738.309543,0.0500081,1.04986e-06,47.63311298649344,0.999976,1.76612e-08
1762449739.333661,0.0500111,1.04801e-06,47.72005992309234,0.999979,1.45339e-08
1762449740.3573184,0.0500074,1.04437e-06,47.882838457634755,0.999976,1.84985e-08
1762449741.3806894,0.0500077,1.04295e-06,47.94831967016636,0.999977,1.77213e-08
1762449742.4043524,0.0500072,1.04076e-06,48.04873361774088,0.99998,1.58439e-08
1762449743.4279747,0.050006,1.03715e-06,48.21481945716627,0.999976,1.72333e-08
1762449744.451522,0.0500056,1.03611e-06,48.262829236277994,0.999978,1.87432e-08
1762449745.4750698,0.0500073,1.03321e-06,48.399938057122945,0.999977,2.08173e-08
1762449746.4987833,0.050007,1.03134e-06,48.487404735586715,0.999975,1.83282e-08
1762449747.5224512,0.0500069,1.02946e-06,48.5758553027801,0.999977,1.84547e-08
1762449748.5457823,0.0500079,1.02657e-06,48.71358017475671,0.999973,1.91995e-08
1762449749.5696027,0.0500078,1.02482e-06,48.79666673171874,0.999975,1.83683e-08
1762449750.5932033,0.0500068,1.02216e-06,48.92267355404241,0.999974,1.77379e-08
1762449751.6165347,0.0500059,1.02095e-06,48.97977374014399,0.999978,1.78518e-08
1762449753.4716709,0.0500046,1.0161e-06,49.2122822556835,0.999977,1.87401e-08
1762449754.4956052,0.0500064,1.01369e-06,49.331057818465204,0.999975,1.86162e-08
