t,drain_voltage,drain_current,drain_resistance,gate_voltage,gate_current
1762535185.7908792,0.0500084,3.70291e-06,13.505162156250083,0.600034,4.67635e-09
1762535186.4301455,0.0500095,3.69658e-06,13.528585882085602,0.600034,5.63779e-09
1762535187.0701547,0.0500098,3.68883e-06,13.557089917399283,0.600034,5.38124e-09
1762535187.7096593,0.050009,3.68453e-06,13.572694482064199,0.600035,4.98246e-09
1762535188.349183,0.0500074,3.67794e-06,13.596578519497328,0.600033,6.34477e-09
1762535188.989393,0.0500091,3.67351e-06,13.61343782921511,0.600034,4.92947e-09
1762535189.6290534,0.0500094,3.66779e-06,13.634750081111514,0.600037,5.41815e-09
1762535190.6842675,0.0500075,3.65891e-06,13.66732168869964,0.600035,5.73446e-09
1762535191.324101,0.0500073,3.65233e-06,13.691889834708254,0.600034,4.90283e-09
1762535191.9634876,0.050006,3.64825e-06,13.706845747961351,0.600035,6.55642e-09
1762535192.6032991,0.0500072,3.64153e-06,13.732469593824574,0.600033,5.56867e-09
1762535193.2434187,0.0500069,3.63576e-06,13.754180693995202,0.600035,5.68744e-09
1762535193.8826723,0.0500089,3.63129e-06,13.771662411980316,0.600035,6.20174e-09
1762535194.5229728,0.050008,3.62581e-06,13.792228495150049,0.600034,4.81826e-09
1762535195.1621563,0.0500056,3.61958e-06,13.81530453809558,0.600036,5.54851e-09
1762535195.802087,0.0500085,3.61441e-06,13.835868094654451,0.600033,5.53806e-09
1762535196.4420726,0.0500074,3.60859e-06,13.857878007753719,0.600033,5.01856e-09
1762535197.0814269,0.0500076,3.60435e-06,13.87423529901369,0.600032,6.11324e-09
1762535197.721357,0.0500064,3.59757e-06,13.900049199876582,0.600028,5.55453e-09
1762535198.3612595,0.0500064,3.59241e-06,13.92001469765422,0.600033,6.35439e-09
1762535199.00074,0.0500087,3.5871e-06,13.941261743469656,0.600034,7.2191e-09
1762535199.640474,0.050009,3.58151e-06,13.963104947354607,0.600035,5.84749e-09
1762535200.279757,0.0500096,3.57676e-06,13.98181594515707,0.600036,6.90578e-09
1762535200.9200048,0.0500077,3.57112e-06,14.003365890812965,0.600033,6.59451e-09
1762535201.5594797,0.0500074,3.56396e-06,14.031414493989832,0.600033,6.2465e-09
1762535202.1993444,0.0500093,3.56026e-06,14.04653030958413,0.600036,6.72675e-09
1762535202.8391101,0.0500079,3.55522e-06,14.0660493584082,0.600034,5.63848e-09
1762535203.4784596,0.0500076,3.54996e-06,14.086806611905486,0.600038,5.97312e-09
1762535204.1184363,0.0500069,3.54539e-06,14.10476703550244,0.600036,6.87498e-09
1762535204.7579765,0.0500074,3.5383e-06,14.133171296950513,0.600033,6.63409e-09
1762535205.397858,0.0500058,3.53451e-06,14.14787339687821,0.600035,6.43711e-09
1762535206.453352,0.0500074,3.52638e-06,14.18094476488637,0.600033,7.65725e-09
1762535207.0932648,0.0500072,3.51997e-06,14.206711989022633,0.600035,6.60236e-09
1762535207.7327106,0.0500079,3.51655e-06,14.220727701866888,0.600035,7.26289e-09
1762535208.3727174,0.0500073,3.51105e-06,14.24283334045371,0.600034,6.83843e-09
1762535209.012011,0.0500089,3.50552e-06,14.26575800451859,0.600035,5.97751e-09
1762535209.652339,0.0500066,3.50191e-06,14.279807305156329,0.600036,6.37847e-09
1762535210.291878,0.0500081,3.49261e-06,14.318260555859371,0.600034,5.25556e-09
1762535210.9311974,0.0500062,3.4887e-06,14.333763292917132,0.600037,5.24179e-09
1762535211.5711024,0.0500067,3.48227e-06,14.360374123775582,0.600034,5.67641e-09
1762535212.2108755,0.0500062,3.47407e-06,14.39412562210894,0.600034,5.37658e-09
1762535212.8505182,0.0500055,3.46903e-06,14.414836424014782,0.600035,6.04357e-09
1762535213.4902754,0.0500071,3.46452e-06,14.434063015944488,0.600035,5.11476e-09
1762535214.1296952,0.050007,3.45812e-06,14.460747458156455,0.600034,4.66933e-09
1762535214.769784,0.0500063,3.45484e-06,14.474273772446768,0.600034,5.97349e-09
1762535215.4086704,0.0500067,3.44937e-06,14.4973429930683,0.600032,5.29679e-09
1762535216.0491774,0.0500067,3.44414e-06,14.519357517406377,0.600033,5.05e-09
1762535216.6882718,0.050008,3.43996e-06,14.537378341608623,0.600035,5.48187e-09
1762535217.327881,0.0500086,3.43366e-06,14.5642259280185,0.600033,5.00914e-09
1762535217.9675438,0.0500076,3.42812e-06,14.587470683640014,0.600034,6.27441e-09
1762535218.6075795,0.0500102,3.42266e-06,14.611500996301121,0.600032,6.14969e-09
1762535219.246665,0.0500101,3.4155e-06,14.642102181232616,0.600029,5.71913e-09
1762535219.8866484,0.0500092,3.41083e-06,14.661885816648734,0.600032,7.15643e-09
1762535220.526545,0.0500089,3.40554e-06,14.684572784345509,0.600032,6.79605e-09
1762535221.1660566,0.0500095,3.40017e-06,14.707941073534558,0.600031,7.1014e-09
1762535222.2211473,0.0500102,3.39109e-06,14.747529555393692,0.600032,6.95889e-09
1762535222.8610246,0.0500095,3.38527e-06,14.772676920895526,0.60003,6.28827e-09
1762535223.500786,0.0500079,3.38028e-06,14.794011147005575,0.600031,5.08078e-09
1762535224.140315,0.0500071,3.37628e-06,14.811301195398485,0.600031,5.82484e-09
1762535224.8120866,0.0500059,3.36994e-06,14.83881018653151,0.600028,5.57137e-09
1762535225.45198,0.0500067,3.36478e-06,14.861803743483973,0.60003,5.81415e-09
1762535226.0916133,0.0500078,3.36043e-06,14.88136934856551,0.600034,5.93332e-09
1762535226.7308745,0.0500082,3.35418e-06,14.90921775217788,0.600031,5.1424e-09
1762535227.370779,0.0500074,3.34915e-06,14.931370646283385,0.600031,5.52048e-09
1762535228.0104265,0.0500085,3.34451e-06,14.952414554000436,0.600031,6.04199e-09
1762535228.650377,0.0500095,3.33836e-06,14.98025976826945,0.600031,5.05379e-09
1762535229.2899451,0.050012,3.3343e-06,14.999250217436943,0.600031,5.60218e-09
1762535229.929989,0.0500103,3.32893e-06,15.022935297528035,0.60003,5.6186e-09
1762535230.5693698,0.0500094,3.32364e-06,15.046575441383544,0.600029,5.36196e-09
1762535231.2090955,0.0500088,3.3201e-06,15.062437878377155,0.600031,6.03669e-09
1762535231.8487537,0.0500091,3.31406e-06,15.08998026589742,0.60003,5.34908e-09
1762535232.488366,0.0500103,3.30906e-06,15.113143913981613,0.600031,5.37879e-09
1762535233.1282077,0.0500103,3.3038e-06,15.137205641988015,0.600031,5.93923e-09
1762535233.7679808,0.0500102,3.29821e-06,15.162830747587329,0.600028,4.86084e-09
1762535234.4073691,0.0500093,3.29393e-06,15.182259489424487,0.600029,5.4873e-09
1762535235.0470896,0.0500106,3.28917e-06,15.20462609108073,0.600028,5.6012e-09
1762535235.6867254,0.0500097,3.28337e-06,15.231210615922054,0.600031,5.45536e-09
1762535236.3262851,0.05001,3.27961e-06,15.248764334783708,0.600032,6.60362e-09
1762535237.3816442,0.0500106,3.2735e-06,15.277409500534597,0.600027,5.41108e-09
1762535238.021606,0.0500102,3.26709e-06,15.307261201864653,0.600031,5.74405e-09
1762535238.661462,0.0500107,3.26351e-06,15.324206146143263,0.600027,5.92033e-09
1762535239.3010514,0.0500099,3.25741e-06,15.352657479408487,0.600026,5.69314e-09
1762535239.9405456,0.0500105,3.25378e-06,15.369969696783434,0.60003,5.32309e-09
1762535240.579765,0.0500103,3.24908e-06,15.392141775517993,0.600029,5.78502e-09
1762535241.2196698,0.0500088,3.24444e-06,15.413692347523764,0.600027,5.36029e-09
1762535241.8593097,0.0500094,3.24006e-06,15.434714171959781,0.600028,5.67018e-09
1762535242.4991117,0.0500086,3.23503e-06,15.458465609283376,0.600024,5.30984e-09
1762535243.1385732,0.0500111,3.22952e-06,15.485613961207859,0.600026,5.76147e-09
1762535243.778379,0.0500092,3.22566e-06,15.503555861436107,0.600027,6.31938e-09
1762535244.4181204,0.050011,3.22062e-06,15.528376523774927,0.600028,4.9425e-09
1762535245.0576286,0.0500147,3.21676e-06,15.548160260634926,0.600032,5.32873e-09
1762535245.697623,0.0500135,3.2116e-06,15.57276746792876,0.60003,6.36096e-09
1762535246.3373013,0.0500129,3.20562e-06,15.601630885756888,0.600028,5.90206e-09
1762535246.9764972,0.0500099,3.20285e-06,15.6141873643786,0.60003,6.03306e-09
1762535247.616168,0.0500086,3.19642e-06,15.645190556935571,0.600029,6.00268e-09
1762535248.255882,0.0500098,3.19157e-06,15.669341421306756,0.600029,5.56871e-09
1762535248.895765,0.0500117,3.18728e-06,15.691028086644412,0.600028,6.14014e-09
1762535249.5355146,0.0500138,3.1826e-06,15.714761515741845,0.600027,5.27234e-09
1762535250.175143,0.0500129,3.17848e-06,15.73484810349601,0.600028,5.68659e-09
1762535250.8147578,0.0500108,3.17421e-06,15.755353300506268,0.60003,5.81344e-09
1762535251.4545302,0.0500121,3.16886e-06,15.782363373579141,0.600028,5.84407e-09
1762535252.094138,0.0500099,3.16518e-06,15.800017692516699,0.600032,5.97032e-09
1762535253.1491845,0.0500092,3.15778e-06,15.836822071201919,0.60003,6.74855e-09
1762535253.7892098,0.0500077,3.15273e-06,15.861713499094439,0.600029,6.16045e-09
1762535254.428598,0.0500066,3.15023e-06,15.873952060643191,0.600031,6.74176e-09
1762535255.0686398,0.0500075,3.1445e-06,15.903164255048498,0.600031,5.50854e-09
1762535255.7086651,0.0500059,3.1407e-06,15.92189639252396,0.600033,5.70166e-09
1762535256.3479815,0.0500064,3.13567e-06,15.947596526420192,0.600031,5.87685e-09
1762535256.987588,0.0500052,3.13131e-06,15.969418550063713,0.600032,5.87229e-09
1762535257.6271942,0.0500049,3.12864e-06,15.982951058606936,0.600034,6.22915e-09
1762535258.2664642,0.0500048,3.12359e-06,16.00875915212944,0.600035,4.8281e-09
1762535258.906426,0.0500048,3.11926e-06,16.030981707199786,0.600035,5.25461e-09
1762535259.5463893,0.0500085,3.11459e-06,16.056206434875858,0.600034,5.34394e-09
1762535260.1859782,0.0500096,3.10923e-06,16.084239506244312,0.600034,4.7133e-09
1762535260.82547,0.0500092,3.10537e-06,16.104103536776613,0.600036,5.43811e-09
1762535261.4653714,0.0500077,3.10068e-06,16.127978378936234,0.600035,5.11155e-09
1762535262.1045816,0.0500076,3.09564e-06,16.154203977206652,0.600035,5.01795e-09
1762535262.74472,0.0500083,3.09321e-06,16.167120887362962,0.600034,5.76172e-09
1762535263.3844895,0.0500102,3.08752e-06,16.197530704254547,0.600032,5.52694e-09
1762535264.0237956,0.0500101,3.084e-06,16.215985732814527,0.600035,5.68782e-09
