t,drain_voltage,drain_current,drain_resistance,gate_voltage,gate_current
1762540986.589177,0.0500105,4.63956e-06,10.7791471605066,0.200019,2.49208e-09
1762540987.229463,0.0500062,4.63699e-06,10.784194056920546,0.20002,3.17377e-09
1762540987.8686786,0.0500085,4.6328e-06,10.794443964772924,0.200019,2.26549e-09
1762540988.5086567,0.0500093,4.63057e-06,10.79981514154845,0.20002,2.59954e-09
1762540989.1475704,0.0500075,4.62642e-06,10.809113742375315,0.20002,2.65516e-09
1762540989.7875369,0.0500068,4.62299e-06,10.81698208302419,0.20002,2.32852e-09
1762540990.4272954,0.0500056,4.61851e-06,10.827214837685748,0.200021,3.24523e-09
1762540991.066691,0.0500059,4.61506e-06,10.835373754620742,0.20002,3.01982e-09
1762540991.70627,0.0500055,4.61049e-06,10.846027211858175,0.200022,2.39209e-09
1762540992.34634,0.0500051,4.60839e-06,10.850882846286881,0.20002,3.00618e-09
1762540992.9864738,0.0500068,4.60325e-06,10.863368272416226,0.20002,2.39716e-09
1762540993.6261737,0.0500067,4.60042e-06,10.870029258198166,0.200022,2.35349e-09
1762540994.26498,0.0500057,4.59572e-06,10.880928342022578,0.200022,2.98077e-09
1762540994.9044578,0.0500058,4.59144e-06,10.891092990434373,0.200019,2.03339e-09
1762540995.5444841,0.0500063,4.58889e-06,10.897254020035344,0.200021,2.70309e-09
1762540996.1840029,0.0500059,4.58425e-06,10.908196542509678,0.200017,2.97213e-09
1762540996.8255897,0.0500052,4.57933e-06,10.919763371497579,0.200018,2.44923e-09
1762540997.463603,0.0500074,4.57765e-06,10.924251526438239,0.200016,3.11905e-09
1762540998.1035624,0.0500069,4.57333e-06,10.934461322493675,0.200014,2.36954e-09
1762540998.7423725,0.0500067,4.5683e-06,10.946457106582319,0.200015,2.80663e-09
1762540999.7986386,0.0500077,4.56263e-06,10.96027948792692,0.200015,2.61528e-09
1762541000.4375844,0.0500098,4.55907e-06,10.969298563084138,0.200013,2.51485e-09
1762541001.077464,0.0500087,4.55374e-06,10.981896199607355,0.200016,2.16582e-09
1762541001.7169173,0.0500096,4.5515e-06,10.98749862682632,0.200016,2.61273e-09
1762541002.3566282,0.0500076,4.54624e-06,10.99977123952981,0.200013,2.15712e-09
1762541002.996254,0.0500088,4.54382e-06,11.00589371938149,0.200017,2.75788e-09
1762541003.6358993,0.0500067,4.53956e-06,11.015759236577995,0.200017,2.33591e-09
1762541004.2754858,0.0500059,4.53681e-06,11.022260134323457,0.200017,1.76727e-09
1762541004.9153004,0.0500081,4.53426e-06,11.028944083488817,0.200017,2.39408e-09
1762541005.5547547,0.0500079,4.52973e-06,11.039929532223773,0.200014,2.00148e-09
1762541006.194457,0.0500116,4.5267e-06,11.048136611659707,0.200016,2.73771e-09
1762541006.834194,0.0500104,4.52445e-06,11.053365602448915,0.200015,2.7808e-09
1762541007.4742417,0.0500085,4.51935e-06,11.065418699591755,0.20001,1.48417e-09
1762541008.114301,0.0500084,4.51436e-06,11.077627836503956,0.200015,1.95621e-09
1762541008.7531316,0.0500063,4.51132e-06,11.084627115788726,0.200014,2.4423e-09
1762541009.393115,0.0500074,4.50759e-06,11.094043602013492,0.200014,1.26108e-09
1762541010.0327682,0.0500078,4.50421e-06,11.102457478669956,0.200017,2.11529e-09
1762541010.672984,0.0500079,4.50086e-06,11.110743280173123,0.200013,1.574e-09
1762541011.3117852,0.0500087,4.49711e-06,11.120186075057092,0.200016,1.38124e-09
1762541011.951426,0.0500093,4.49443e-06,11.126950469803734,0.200014,2.05499e-09
1762541012.5910425,0.0500104,4.4906e-06,11.136685520865809,0.200014,1.19964e-09
1762541013.230691,0.0500093,4.48743e-06,11.144307543516,0.200018,1.76995e-09
1762541013.8704848,0.0500115,4.48408e-06,11.153123940696865,0.200017,2.10102e-09
1762541014.5102077,0.0500085,4.47958e-06,11.163658200099116,0.200017,2.03614e-09
1762541015.5655985,0.0500081,4.47418e-06,11.177042497172666,0.200018,1.72251e-09
1762541016.2051592,0.0500071,4.47076e-06,11.185368930562142,0.200016,1.6065e-09
1762541016.8452523,0.0500064,4.46712e-06,11.1943265459625,0.200014,1.14516e-09
1762541017.484178,0.0500079,4.4638e-06,11.202988485147184,0.200015,2.17475e-09
1762541018.1244829,0.0500063,4.46089e-06,11.209937927184933,0.200014,1.83481e-09
1762541018.7637167,0.0500059,4.45724e-06,11.219027918622286,0.200016,1.60656e-09
1762541019.4034548,0.0500074,4.45368e-06,11.228332525013023,0.200016,2.18534e-09
1762541020.043347,0.0500062,4.44928e-06,11.239166786536249,0.200014,1.7573e-09
1762541020.6829758,0.0500082,4.44687e-06,11.245707655047257,0.200016,2.2204e-09
1762541021.3225994,0.0500061,4.4439e-06,11.252750961992843,0.200016,2.39643e-09
1762541021.962089,0.0500084,4.43972e-06,11.263863486886562,0.200015,1.92783e-09
1762541022.6020968,0.0500096,4.43748e-06,11.269819807638571,0.200015,2.48821e-09
1762541023.2410457,0.0500107,4.43373e-06,11.279599795206293,0.200013,2.25722e-09
1762541023.8813694,0.0500107,4.43025e-06,11.288460019186278,0.200015,1.83371e-09
1762541024.5204217,0.0500084,4.42787e-06,11.294008180005285,0.200015,2.57385e-09
1762541025.1607683,0.0500086,4.42428e-06,11.303217698698997,0.200011,1.80913e-09
1762541025.7999866,0.050011,4.41954e-06,11.315883553491993,0.200014,2.30726e-09
1762541026.440177,0.0500108,4.41853e-06,11.318424906020782,0.200015,2.40116e-09
1762541027.0797458,0.0500096,4.41352e-06,11.331001105693414,0.200016,1.79541e-09
1762541027.719673,0.0500067,4.412e-06,11.334247506799636,0.20002,2.34665e-09
1762541028.3590257,0.0500103,4.40847e-06,11.344139803605332,0.200015,2.07207e-09
1762541028.9982376,0.050008,4.40523e-06,11.351961191583639,0.200017,1.89432e-09
1762541029.6381135,0.0500067,4.40363e-06,11.355790563694043,0.200019,2.43369e-09
1762541030.2780006,0.050008,4.39831e-06,11.369821590565467,0.200016,2.61337e-09
1762541031.333252,0.0500076,4.39239e-06,11.385054605806861,0.200018,1.90368e-09
1762541031.9733357,0.0500075,4.39067e-06,11.389491808767229,0.200017,2.61875e-09
1762541032.6126344,0.0500078,4.3871e-06,11.398828383214424,0.200018,1.3803e-09
1762541033.2521503,0.0500071,4.38317e-06,11.40888900042663,0.20002,1.90341e-09
1762541033.89193,0.0500077,4.38063e-06,11.415641129243967,0.200019,2.31682e-09
1762541034.5313668,0.050007,4.37659e-06,11.426018886850267,0.200018,1.81499e-09
1762541035.1713822,0.0500055,4.37611e-06,11.426929396198908,0.20002,2.14572e-09
1762541035.8111913,0.050007,4.37178e-06,11.438590230981433,0.200017,2.10422e-09
1762541036.450668,0.0500091,4.36882e-06,11.446820880695473,0.200018,1.4681e-09
1762541037.089967,0.0500062,4.36675e-06,11.451582985057538,0.200019,2.37485e-09
1762541037.7302756,0.0500064,4.36261e-06,11.462496074597546,0.200016,2.18766e-09
1762541038.3697271,0.0500072,4.35954e-06,11.470751501305186,0.200016,2.15261e-09
1762541039.009203,0.0500063,4.35598e-06,11.479919558859315,0.200015,2.56778e-09
1762541039.6494613,0.050006,4.35225e-06,11.489689241197084,0.200013,2.13887e-09
1762541040.2885392,0.0500056,4.35121e-06,11.492343509046908,0.200014,2.50311e-09
1762541040.9282746,0.050007,4.34775e-06,11.50181128169743,0.200012,2.51777e-09
1762541041.5678406,0.0500065,4.3436e-06,11.512685330140897,0.200014,1.85983e-09
1762541042.2076519,0.050006,4.34206e-06,11.516653385720144,0.200015,2.51366e-09
1762541042.8475842,0.0500082,4.33876e-06,11.525919848067192,0.200013,2.0768e-09
1762541043.487135,0.0500083,4.33527e-06,11.535221566361495,0.200017,1.965e-09
1762541044.126951,0.0500064,4.33198e-06,11.54354359900092,0.200018,2.94416e-09
1762541044.7665126,0.0500076,4.32846e-06,11.553208300411693,0.200016,2.12284e-09
1762541045.4061773,0.050007,4.32676e-06,11.557608926771994,0.200018,2.26183e-09
1762541046.0453575,0.0500076,4.32415e-06,11.564723702924272,0.200019,1.75159e-09
1762541047.1012294,0.050008,4.31873e-06,11.579330034524038,0.200015,1.91306e-09
1762541047.7413158,0.0500086,4.31673e-06,11.584833890468017,0.200017,2.30471e-09
1762541048.380445,0.0500085,4.31421e-06,11.591577600534048,0.200014,2.55265e-09
1762541049.0205383,0.0500075,4.31074e-06,11.600676449983066,0.200013,1.78747e-09
1762541049.660248,0.0500092,4.30902e-06,11.605701528421774,0.200015,2.53087e-09
1762541050.2993336,0.0500091,4.30547e-06,11.615247580403533,0.200013,2.0071e-09
1762541050.9392784,0.050009,4.30308e-06,11.621675636985602,0.200013,1.64979e-09
1762541051.5790474,0.0500082,4.30084e-06,11.627542526576205,0.200019,2.43026e-09
1762541052.2185109,0.0500098,4.29787e-06,11.635949900764796,0.200017,1.68817e-09
1762541052.8584354,0.0500078,4.2949e-06,11.643530699201378,0.200017,1.83233e-09
1762541053.4980876,0.0500078,4.29151e-06,11.652728293770723,0.200016,2.99278e-09
1762541054.137586,0.0500082,4.28846e-06,11.661109116092955,0.200016,2.03602e-09
1762541054.777362,0.0500075,4.28647e-06,11.666359498608413,0.20002,2.47432e-09
1762541055.4170783,0.0500083,4.28413e-06,11.672918422176732,0.200016,2.70042e-09
1762541056.0562265,0.0500068,4.28102e-06,11.68104797454812,0.200018,2.02372e-09
1762541056.695914,0.0500072,4.27978e-06,11.684525840113276,0.20002,2.58152e-09
1762541057.3355122,0.0500086,4.27614e-06,11.694799515450852,0.20002,2.3662e-09
1762541057.9756956,0.0500074,4.27344e-06,11.701907596690255,0.200022,2.12371e-09
1762541058.616111,0.0500072,4.27157e-06,11.706983614923788,0.200019,3.00547e-09
1762541059.2553177,0.0500083,4.26651e-06,11.721125697584206,0.20002,2.07518e-09
1762541059.8941116,0.0500059,4.26521e-06,11.72413550563747,0.200019,2.51868e-09
1762541060.5339038,0.0500068,4.26255e-06,11.731662971695345,0.200017,2.5385e-09
1762541061.1739979,0.0500075,4.25996e-06,11.738959990234653,0.200016,1.83865e-09
1762541061.8136387,0.0500085,4.25777e-06,11.745232833149748,0.200016,1.84925e-09
1762541062.8686283,0.050009,4.25385e-06,11.756173819011014,0.200017,2.50888e-09
1762541063.5090122,0.0500095,4.2507e-06,11.76500341120286,0.200018,2.05624e-09
1762541064.1479697,0.05001,4.249e-06,11.76982819486938,0.200018,2.40542e-09
