t,drain_voltage,drain_current,drain_resistance,gate_voltage,gate_current
1762288672.971098,0.0500117,-3.492e-10,143217.92668957618,0.999978,1.79859e-06
1762288673.9950836,0.0500154,-4.66919e-10,107117.93694409524,0.999979,1.79193e-06
1762288675.0189776,0.0500142,-3.73948e-10,133746.40324323167,0.999978,1.79739e-06
1762288676.0423243,0.0500162,-3.87955e-10,128922.68433194571,0.99998,1.79462e-06
1762288677.8969557,0.0500149,-4.73213e-10,105692.15131452434,0.999979,1.79009e-06
1762288678.9207878,0.0500153,-3.5007e-10,142872.28268631987,0.999981,1.78687e-06
1762288679.944653,0.0500142,-4.49002e-10,111389.70427748651,0.999981,1.78722e-06
1762288680.9683106,0.0500124,-3.86596e-10,129366.05655516352,0.999982,1.79684e-06
1762288681.9913595,0.0500116,-3.72946e-10,134098.77033136165,0.999982,1.78109e-06
1762288683.0155494,0.0500113,-4.49932e-10,111153.01867837808,0.999981,1.76512e-06
1762288684.038612,0.0500122,-3.3865e-10,147681.08666765096,0.999984,1.77722e-06
1762288685.0623777,0.0500109,-4.53687e-10,110232.16446581011,0.999985,1.78193e-06
1762288686.0856664,0.0500118,-3.83437e-10,130430.29232963956,0.999983,1.77716e-06
1762288687.1097777,0.0500111,-3.97086e-10,125945.26122804632,0.999984,1.77931e-06
1762288688.1336846,0.0500129,-4.34697e-10,115052.32380255673,0.999982,1.77515e-06
1762288689.1570635,0.0500117,-3.39305e-10,147394.52704793622,0.999982,1.77724e-06
1762288690.1804583,0.0500143,-4.60911e-10,108511.83851112252,0.999981,1.77813e-06
1762288691.2043064,0.0500122,-3.42023e-10,146224.6691012008,0.999981,1.77876e-06
1762288692.2273624,0.050013,-4.16052e-10,120208.53162585446,0.999981,1.76977e-06
1762288694.0831304,0.0500129,-4.44531e-10,112507.11423950185,0.999979,1.76509e-06
1762288695.10643,0.0500135,-3.45445e-10,144779.9215504639,0.999978,1.76795e-06
1762288696.1306443,0.0500102,-4.52614e-10,110491.9423614824,0.999981,1.76541e-06
1762288697.154474,0.0500115,-3.42703e-10,145932.48381251402,0.99998,1.75744e-06
1762288698.1782405,0.0500097,-4.1194e-10,121400.44666699033,0.999983,1.76255e-06
1762288699.2015204,0.0500122,-4.05788e-10,123247.11425670548,0.999985,1.76029e-06
1762288700.2249172,0.0500105,-3.37148e-10,148333.96609204265,0.999982,1.69714e-06
1762288701.2489257,0.0500094,-4.48048e-10,111616.16612505804,0.999984,1.69114e-06
1762288702.2724907,0.0500115,-3.22342e-10,155150.4302883273,0.999981,1.69495e-06
1762288703.296345,0.0500099,-4.37987e-10,114181.24282227557,0.99998,1.68992e-06
1762288704.3195698,0.0500115,-3.60096e-10,138883.79765395896,0.999981,1.6934e-06
1762288705.343408,0.0500122,-3.62742e-10,137872.64777720804,0.999979,1.69881e-06
1762288706.3669202,0.0500098,-4.36091e-10,114677.44117626824,0.999981,1.69294e-06
1762288707.390167,0.0500085,-3.22413e-10,155106.9590866373,0.999982,1.69029e-06
1762288708.413829,0.0500082,-4.45807e-10,112174.55087066824,0.999984,1.68758e-06
1762288710.2688527,0.0500108,-4.0406e-10,123770.72711973469,0.999983,1.68274e-06
1762288711.2920468,0.0500086,-3.4312e-10,145746.6775472138,0.999984,1.68748e-06
1762288712.316374,0.0500104,-4.5315e-10,110361.69038949576,0.999983,1.68891e-06
1762288713.3397584,0.0500099,-3.24237e-10,154238.72044214574,0.999985,1.6867e-06
1762288714.3630493,0.050008,-4.21429e-10,118662.93017329134,0.999984,1.6845e-06
1762288715.386794,0.0500106,-3.89898e-10,128265.8541464691,0.999984,1.6863e-06
1762288716.4106016,0.0500104,-3.5212e-10,142026.58184709758,0.999983,1.68721e-06
1762288717.4335217,0.0500102,-4.49586e-10,111236.11500358106,0.999982,1.68501e-06
1762288718.457753,0.0500112,-3.19207e-10,156673.25591230768,0.999982,1.68405e-06
1762288719.4808028,0.0500148,-4.40788e-10,113466.79129195894,0.999984,1.68374e-06
1762288720.504865,0.0500091,-3.64721e-10,137116.0421253506,0.999982,1.68884e-06
1762288721.5282643,0.0500096,-3.7123e-10,134713.25054548393,0.999981,1.69172e-06
1762288722.5520952,0.0500082,-4.3695e-10,114448.33504977688,0.999982,1.69096e-06
1762288723.575466,0.0500114,-3.13067e-10,159746.63570417833,0.99998,1.69822e-06
1762288724.5991273,0.0500097,-4.45235e-10,112322.03218525047,0.999983,1.69299e-06
1762288726.454786,0.0500093,-3.87371e-10,129099.23561650202,0.999981,1.69513e-06
1762288727.4782164,0.0500108,-3.51822e-10,142148.01803184566,0.999983,1.69436e-06
1762288728.5016024,0.0500101,-4.38762e-10,113980.0165009732,0.999984,1.6938e-06
1762288729.5253985,0.0500117,-3.13592e-10,159480.15255491209,0.999982,1.69948e-06
1762288730.5490367,0.0500125,-4.35042e-10,114960.16476570079,0.999981,1.69228e-06
1762288731.5723863,0.0500128,-3.63958e-10,137413.65761983526,0.999982,1.68242e-06
1762288732.5953531,0.0500138,-3.40521e-10,146874.3484249136,0.999982,1.68308e-06
1762288733.619682,0.0500152,-4.15218e-10,120455.27891372725,0.999981,1.68033e-06
1762288734.6432972,0.0500132,-3.21543e-10,155541.24953738693,0.99998,1.68819e-06
1762288735.666705,0.0500098,-4.45008e-10,112379.55272714199,0.999982,1.68173e-06
1762288736.6901057,0.050012,-3.29971e-10,151564.83448545478,0.999981,1.68045e-06
1762288737.7139716,0.0500146,-3.94773e-10,126692.04834170523,0.999981,1.67822e-06
1762288738.7377586,0.0500126,-3.901e-10,128204.5629325814,0.999982,1.68726e-06
1762288739.760868,0.050015,-3.27861e-10,152549.4035582152,0.999983,1.68451e-06
1762288740.784707,0.0500134,-4.36664e-10,114535.20326841691,0.999983,1.68256e-06
1762288742.6393793,0.0500135,-3.30782e-10,151197.7677140836,0.999985,1.68616e-06
1762288743.6635141,0.0500127,-3.76952e-10,132676.57420573442,0.999982,1.67906e-06
1762288744.687381,0.0500133,-4.0493e-10,123510.97720593683,0.999981,1.6836e-06
1762288745.7109258,0.050015,-3.31056e-10,151077.15915132183,0.999982,1.68092e-06
1762288746.7340684,0.0500145,-4.39e-10,113928.24601366743,0.999982,1.67131e-06
1762288747.7574513,0.0500149,-3.16191e-10,158179.39157028505,0.999982,1.67465e-06
1762288748.7818673,0.0500162,-4.2367e-10,118054.61798097575,0.999979,1.66909e-06
1762288749.8051775,0.0500157,-3.52645e-10,141830.16915027864,0.99998,1.66966e-06
1762288750.828548,0.050012,-3.53777e-10,141365.8886812879,0.999982,1.66995e-06
1762288751.8519423,0.0500131,-4.19545e-10,119207.9514712367,0.999979,1.67188e-06
1762288752.8751712,0.0500127,-3.08681e-10,162020.6621074831,0.99998,1.66904e-06
1762288753.8996184,0.0500093,-4.35531e-10,114823.74388964276,0.999979,1.66368e-06
1762288754.922491,0.0500106,-3.09658e-10,161502.69006452282,0.99998,1.66214e-06
1762288755.9468439,0.0500082,-3.96442e-10,126142.53787439273,0.999981,1.65919e-06
1762288756.9704974,0.0500123,-3.57008e-10,140087.33697844305,0.999984,1.66039e-06
1762288758.8257654,0.0500134,-3.18348e-10,157102.9188184,0.999983,1.66395e-06
1762288759.8494072,0.0500137,-4.36986e-10,114451.4927251674,0.999982,1.66532e-06
1762288760.873066,0.0500141,-3.09658e-10,161513.9928566354,0.999982,1.65913e-06
1762288761.8965502,0.0500154,-4.22955e-10,118252.29634358264,0.999981,1.66825e-06
1762288762.9202724,0.0500141,-3.38447e-10,147775.2794381395,0.999984,1.65802e-06
1762288763.943617,0.0500133,-3.78418e-10,132164.16766644293,0.999982,1.6627e-06
1762288764.9674475,0.0500163,-4.07958e-10,122601.59134028503,0.999982,1.65731e-06
1762288765.9907186,0.0500158,-3.16191e-10,158182.23795111183,0.999981,1.66106e-06
1762288767.0140102,0.0500141,-4.30703e-10,116122.0144740111,0.999981,1.66332e-06
1762288768.037885,0.0500139,-3.0514e-10,163904.76502588976,0.999981,1.67096e-06
1762288769.0616076,0.0500152,-4.23753e-10,118029.13489698009,0.99998,1.66715e-06
1762288770.0855746,0.0500161,-3.28743e-10,152143.46769360866,0.999982,1.9175e-07
1762288771.3168745,0.0500157,-2.60973e-10,191650.86043383798,0.99998,1.98749e-07
1762288772.3396573,0.0500134,-2.5233e-10,198206.31712440058,0.99998,2.01968e-07
1762288774.1954925,0.0500124,-3.46482e-10,144343.42909588377,0.999981,2.08795e-07
