t,drain_voltage,drain_current,drain_resistance,gate_voltage,gate_current
1761672315.1316419,0.0500093,-3.63165e-09,13770.40739058004,0.999977,3.552e-09
1761672316.1556623,0.0500084,-3.677e-09,13600.326353005166,0.999975,3.5845e-09
1761672317.1790717,0.050008,-3.12523e-09,16001.382298262848,0.999973,1.6965e-09
1761672318.2027512,0.0500071,-1.75428e-09,28505.768748432405,0.99997,1.71981e-09
1761672320.0582125,0.0500081,-1.86079e-09,26874.660762364372,0.999974,1.9767e-09
1761672321.0816019,0.0500048,-1.93872e-09,25792.687959065777,0.999975,1.89307e-09
1761672322.105435,0.0500037,-1.89885e-09,26333.675645785606,0.999974,1.674e-09
1761672323.1291902,0.0500067,-1.74e-09,28739.482758620692,0.999975,1.76436e-09
1761672324.1526482,0.0500095,-1.72839e-09,28934.152592875445,0.999976,1.69302e-09
1761672325.1762476,0.0500068,-1.82925e-09,27337.324039907064,0.999975,1.82498e-09
1761672326.2000222,0.050008,-2.91264e-09,17169.303449791252,0.999974,1.64244e-09
1761672327.2234867,0.0500069,-1.5589e-09,32078.324459554813,0.999975,1.57086e-09
1761672328.247287,0.0500097,-1.53246e-09,32633.608707568223,0.999975,1.48346e-09
1761672329.2706537,0.050008,-1.54361e-09,32396.784161802527,0.999972,1.52576e-09
1761672330.2947419,0.0500057,-1.54932e-09,32275.901685900913,0.999972,1.5931e-09
1761672331.3183284,0.0500072,-1.55439e-09,32171.591428148666,0.999975,1.47631e-09
1761672332.3428767,0.0500059,-1.56267e-09,32000.294367972765,0.999974,1.63585e-09
1761672333.3655324,0.0500078,-1.57878e-09,31674.96421287323,0.999974,1.49717e-09
