t,drain_voltage,drain_current,drain_resistance,gate_voltage,gate_current
1762451271.9463143,0.0500095,1.53886e-06,32.49775808065711,0.999967,1.74576e-08
1762451272.5854626,0.0500069,1.51808e-06,32.940885855817875,0.999968,1.79772e-08
1762451273.2254276,0.0500088,1.50803e-06,33.16167450249664,0.999971,1.82565e-08
1762451273.8650973,0.0500089,1.50308e-06,33.27095031535248,0.999972,1.76873e-08
1762451274.5047286,0.0500098,1.50187e-06,33.298354717785166,0.999975,1.83523e-08
1762451275.144831,0.0500086,1.50114e-06,33.31374821802097,0.999973,1.85052e-08
1762451275.7844613,0.0500077,1.49951e-06,33.349360791191785,0.999973,1.79803e-08
1762451276.4245217,0.0500086,1.50109e-06,33.314857869947836,0.999974,1.98641e-08
1762451277.0636828,0.0500072,1.50087e-06,33.318808424447155,0.99997,1.82598e-08
1762451277.703627,0.0500068,1.50253e-06,33.28173147957112,0.999971,1.89627e-08
1762451278.343353,0.0500064,1.50385e-06,33.252252551783755,0.999974,1.95824e-08
1762451278.9834461,0.0500072,1.5045e-06,33.23841807909604,0.999973,1.86423e-08
1762451279.6228926,0.0500086,1.50665e-06,33.19191583977699,0.999977,1.88712e-08
1762451280.262934,0.0500069,1.50834e-06,33.15359932110797,0.999973,1.91209e-08
1762451280.902753,0.0500063,1.51044e-06,33.10710786260957,0.999973,1.84368e-08
1762451281.5424654,0.0500064,1.51213e-06,33.070172538075425,0.999974,1.94524e-08
1762451282.1818697,0.0500074,1.51305e-06,33.05072535606887,0.999972,1.86118e-08
1762451282.8217013,0.0500069,1.51491e-06,33.00981576463288,0.999973,1.78233e-08
1762451283.461728,0.0500056,1.51692e-06,32.96521899638742,0.999973,1.86607e-08
1762451284.1013985,0.050008,1.51839e-06,32.934884976850476,0.999969,1.86793e-08
1762451285.1566916,0.0500086,1.52151e-06,32.86774322876616,0.99997,1.86423e-08
1762451285.796455,0.0500048,1.5243e-06,32.80509086137899,0.99997,1.93591e-08
1762451286.4362922,0.0500027,1.52491e-06,32.790590920119875,0.999969,1.78993e-08
1762451287.0757947,0.050004,1.52697e-06,32.74720524961197,0.999972,1.76937e-08
1762451287.7156537,0.0500048,1.52928e-06,32.6982632349864,0.99997,1.89631e-08
1762451288.3553536,0.0500046,1.53018e-06,32.67890052150727,0.99997,1.85726e-08
1762451288.9952846,0.0500056,1.53191e-06,32.6426487195723,0.999972,1.90568e-08
1762451289.634894,0.0500066,1.53318e-06,32.61626162616261,0.99997,1.79513e-08
1762451290.2745345,0.050007,1.53361e-06,32.60737736451901,0.99997,1.79969e-08
1762451290.914739,0.0500099,1.53617e-06,32.55492556162404,0.999971,1.87699e-08
1762451291.554289,0.0500086,1.53773e-06,32.521053761063385,0.999968,1.78542e-08
1762451292.1941411,0.0500085,1.53978e-06,32.47769161828313,0.999968,1.79626e-08
1762451292.8338132,0.0500067,1.54108e-06,32.449126586549696,0.999968,1.89081e-08
1762451293.4733987,0.050006,1.54158e-06,32.438147874258874,0.999968,1.7146e-08
1762451294.1135328,0.0500083,1.54446e-06,32.37914869922174,0.999971,1.81972e-08
1762451294.7529402,0.0500082,1.54476e-06,32.37279577410083,0.999968,1.80151e-08
1762451295.3927765,0.0500092,1.54754e-06,32.31528748853018,0.99997,1.70822e-08
1762451296.0326817,0.0500109,1.54948e-06,32.27592482639337,0.99997,1.87489e-08
1762451296.6724002,0.050008,1.54993e-06,32.26468292116418,0.999969,1.80561e-08
1762451297.3119524,0.0500054,1.55159e-06,32.22848819597961,0.999971,1.72302e-08
1762451297.9516017,0.0500065,1.5534e-06,32.19164413544483,0.999972,1.81059e-08
1762451298.5918875,0.0500056,1.55421e-06,32.17428790189228,0.999971,1.72606e-08
1762451299.23148,0.0500049,1.55613e-06,32.13414046384299,0.999974,1.78435e-08
1762451299.87106,0.0500063,1.55752e-06,32.10636139503826,0.999975,1.76856e-08
1762451300.9269934,0.0500081,1.55946e-06,32.06757467328434,0.999972,1.70839e-08
1762451301.5666537,0.0500067,1.56114e-06,32.03216879972328,0.999973,1.88362e-08
1762451302.206431,0.0500053,1.56152e-06,32.02347712485271,0.999971,1.86476e-08
1762451302.8463137,0.0500065,1.56228e-06,32.0086668202883,0.999972,1.77519e-08
1762451303.485509,0.0500082,1.56482e-06,31.957797062920978,0.999972,1.93992e-08
1762451304.1254437,0.0500078,1.56562e-06,31.94121178830112,0.999969,1.88302e-08
1762451304.76534,0.0500065,1.56641e-06,31.924272699995534,0.999971,1.8973e-08
1762451305.405044,0.0500094,1.56792e-06,31.895377315169142,0.999974,1.98544e-08
1762451306.0450191,0.0500085,1.56845e-06,31.884025630399435,0.999971,1.83366e-08
1762451306.6845534,0.0500066,1.57041e-06,31.843021886004287,0.999974,1.88401e-08
1762451307.3243043,0.0500066,1.57119e-06,31.8272137679084,0.999971,1.86826e-08
1762451307.9634752,0.0500056,1.57225e-06,31.80512005088249,0.999973,1.68192e-08
1762451308.603914,0.0500077,1.57438e-06,31.76342433211804,0.999975,1.93564e-08
1762451309.243729,0.0500076,1.57416e-06,31.767799969507546,0.999976,1.72102e-08
1762451309.8831432,0.0500077,1.5754e-06,31.742858956455503,0.999975,1.78014e-08
1762451310.5230162,0.0500064,1.57736e-06,31.702591672161077,0.999974,1.91097e-08
1762451311.1630237,0.0500062,1.57893e-06,31.670941713692184,0.999973,1.78357e-08
1762451311.8024921,0.0500057,1.5803e-06,31.643169018540785,0.999974,1.79579e-08
1762451312.4423275,0.0500042,1.58054e-06,31.637415060675462,0.99997,1.77631e-08
1762451313.0823462,0.0500041,1.58137e-06,31.620746567849398,0.999971,1.74178e-08
1762451313.721866,0.0500062,1.58254e-06,31.598695767563537,0.999972,1.76722e-08
1762451314.3616905,0.0500055,1.58242e-06,31.600649637896385,0.999971,1.76107e-08
1762451315.0013752,0.0500079,1.58466e-06,31.557494983150963,0.999973,1.64582e-08
1762451315.6411996,0.0500077,1.5861e-06,31.528718239707462,0.999976,1.74033e-08
1762451316.6969736,0.0500056,1.58667e-06,31.51606824355411,0.999973,1.71778e-08
1762451317.3366177,0.0500057,1.589e-06,31.469918187539335,0.999975,1.77963e-08
1762451317.9763815,0.0500064,1.5901e-06,31.448588139110747,0.999973,1.81237e-08
1762451318.6161563,0.050006,1.59111e-06,31.428373902495743,0.999972,1.84201e-08
