t,drain_voltage,drain_current,drain_resistance,gate_voltage,gate_current
1762536324.848143,0.050003,1.21783e-06,41.059096918289086,0.0150289,-8.6304e-10
1762536325.4873483,0.0500026,1.23094e-06,40.62147627016751,0.0150245,-8.77655e-10
1762536326.126767,0.0500007,1.2409e-06,40.29389958900798,0.0150256,-4.83036e-10
1762536326.7662952,0.0500022,1.25073e-06,39.97841260703749,0.0150247,-1.03307e-10
1762536327.4063337,0.0500022,1.25972e-06,39.69310640459785,0.0150257,-7.34007e-10
1762536328.045682,0.0500023,1.27067e-06,39.35112971896716,0.0150282,1.5415e-10
1762536328.6860118,0.0499976,1.27947e-06,39.07680523966955,0.0150273,-5.54991e-10
1762536329.3251169,0.0500002,1.28955e-06,38.77337055562018,0.0150292,-1.96373e-10
1762536329.9651935,0.0500024,1.30004e-06,38.46220116304114,0.015027,-1.35314e-10
1762536330.605162,0.0500013,1.30924e-06,38.19108795942684,0.0150262,-5.40257e-10
1762536331.2447593,0.0500009,1.31952e-06,37.89324906026434,0.0150284,1.60062e-10
1762536331.8846328,0.0499992,1.32825e-06,37.642913608130996,0.0150265,-4.05359e-10
1762536332.524532,0.0500024,1.33861e-06,37.35397165716676,0.0150278,-1.09041e-10
1762536333.1642742,0.0500012,1.3476e-06,37.10388839418225,0.0150282,8.13961e-11
1762536333.8032959,0.0500033,1.35612e-06,36.87232693271982,0.0150272,-5.54991e-10
1762536334.443324,0.0500024,1.36618e-06,36.600155177209444,0.0150281,1.49286e-10
1762536335.0831294,0.0500039,1.37517e-06,36.36197706465382,0.0150254,-2.80595e-10
1762536335.7226589,0.0500031,1.3838e-06,36.134629281688106,0.0150266,-3.76773e-10
1762536336.3634486,0.0500023,1.39315e-06,35.89154075296989,0.0150272,2.44176e-10
1762536337.0021174,0.0500047,1.40128e-06,35.68501655629139,0.0150279,2.21467e-10
1762536338.0573657,0.0500065,1.41668e-06,35.298373662365535,0.0150293,-7.23839e-11
1762536338.697469,0.0500057,1.42525e-06,35.08556393615155,0.0150258,9.26971e-11
1762536339.3366807,0.0500056,1.43234e-06,34.911822611949674,0.015027,-5.39064e-10
1762536339.9777985,0.0500046,1.44263e-06,34.66211017377984,0.0150271,2.18582e-10
1762536340.616472,0.0500054,1.45018e-06,34.48220220938091,0.0150262,-2.78425e-10
1762536341.2561486,0.050007,1.45807e-06,34.29670729114515,0.0150275,-2.34699e-10
1762536341.8961089,0.0500066,1.46706e-06,34.08626777364252,0.0150258,2.2012e-10
1762536342.5357077,0.0500056,1.47413e-06,33.92210999029936,0.0150241,-4.94921e-10
1762536343.1753013,0.0500055,1.48266e-06,33.72688276476064,0.0150262,8.58307e-11
1762536343.8153818,0.0500057,1.49038e-06,33.552315516848054,0.0150243,-1.68324e-11
1762536344.455108,0.050006,1.49806e-06,33.38050545372014,0.0150238,-4.71795e-10
1762536345.0941327,0.050007,1.50642e-06,33.1959214561676,0.0150251,2.50316e-10
1762536345.7341375,0.050007,1.51323e-06,33.046529608849944,0.0150238,-2.96891e-10
1762536346.3736446,0.0500059,1.52012e-06,32.8960213667342,0.0150255,-2.01309e-10
1762536347.0135076,0.0500061,1.5289e-06,32.70724049970566,0.0150223,2.32363e-10
1762536347.6535156,0.0500043,1.53498e-06,32.5765156549271,0.0150212,-4.88162e-10
1762536348.292875,0.0500028,1.54352e-06,32.39530423965999,0.0150224,1.20509e-10
1762536348.9324396,0.0500058,1.55069e-06,32.24745113465619,0.0150241,1.12653e-11
1762536349.5724425,0.0500046,1.55716e-06,32.11269233733207,0.0150265,-4.36485e-10
1762536350.212016,0.0500059,1.56539e-06,31.944691099342652,0.0150278,2.54798e-10
1762536350.8515077,0.0500064,1.57251e-06,31.80037010893412,0.0150262,-2.62046e-10
1762536351.4914372,0.0500073,1.57899e-06,31.670434898257746,0.015025,-2.25222e-10
1762536352.1311119,0.0500077,1.587e-06,31.510838059231254,0.0150257,2.58398e-10
1762536352.7706625,0.0500081,1.5927e-06,31.398317322785207,0.0150253,2.38371e-10
1762536353.8264391,0.0500069,1.60403e-06,31.17578848275905,0.0150264,-7.4625e-12
1762536354.4657633,0.0500085,1.61119e-06,31.038238817271704,0.0150264,1.82581e-10
1762536355.105925,0.0500067,1.61651e-06,30.93497720397647,0.0150272,-4.89092e-10
1762536355.7452598,0.0500073,1.6239e-06,30.79456863107334,0.0150284,1.58048e-10
1762536356.3847103,0.0500053,1.63051e-06,30.668502493084986,0.015027,-6.81758e-11
1762536357.0250556,0.0500052,1.63622e-06,30.56141594651086,0.0150269,-3.03876e-10
1762536357.6646702,0.0500056,1.64344e-06,30.427396193350532,0.0150276,3.09742e-10
1762536358.3043318,0.0500036,1.64833e-06,30.33591574502679,0.0150255,-3.85439e-10
1762536358.9438732,0.0500067,1.65572e-06,30.20238929287561,0.0150266,-8.40425e-12
1762536359.583507,0.0500049,1.66265e-06,30.075421766457158,0.0150239,1.39987e-10
1762536360.2232666,0.0500075,1.66767e-06,29.986448158208763,0.0150234,-4.83024e-10
1762536360.8631225,0.0500051,1.67407e-06,29.87037579073754,0.0150266,2.09534e-10
1762536361.5026045,0.050004,1.68075e-06,29.751004016064257,0.0150241,-8.73327e-11
1762536362.1419747,0.0500028,1.68626e-06,29.653078410209574,0.0150251,-2.27535e-10
1762536362.7817254,0.0500068,1.69348e-06,29.529017171741028,0.0150268,2.56073e-10
1762536363.4218624,0.0500063,1.69753e-06,29.458271724211055,0.0150242,-3.72815e-10
1762536364.0614042,0.050005,1.7051e-06,29.32672570523723,0.0150268,-9.56058e-12
1762536364.7015042,0.050004,1.71125e-06,29.220745069393722,0.0150271,5.47647e-11
1762536365.3410816,0.0500053,1.71673e-06,29.12822633728076,0.015027,-4.44448e-10
1762536365.9805498,0.0500073,1.72273e-06,29.02793821434583,0.0150267,2.06685e-10
1762536366.6205661,0.050008,1.72773e-06,28.94433736752849,0.0150246,-2.28858e-10
1762536367.260259,0.0500062,1.733e-06,28.85527986151183,0.0150255,-2.96927e-10
1762536367.8994336,0.0500064,1.74029e-06,28.734521257951258,0.0150265,2.54381e-10
1762536368.5396335,0.0500088,1.74481e-06,28.661458840790687,0.0150269,1.58501e-10
1762536369.5950747,0.0500084,1.75415e-06,28.50862240971411,0.0150294,-8.86798e-11
1762536370.2349029,0.0500052,1.75969e-06,28.4170507305264,0.0150259,2.05767e-10
1762536370.8741448,0.0500075,1.76397e-06,28.349405035233026,0.0150263,-5.97417e-10
1762536371.5141892,0.0500051,1.77088e-06,28.237429978315863,0.0150283,1.16372e-10
1762536372.1536179,0.0500049,1.7762e-06,28.152741808354914,0.0150269,-5.64098e-11
1762536372.7933698,0.0500068,1.78068e-06,28.082979535907626,0.0150283,-4.70567e-10
1762536373.4327636,0.0500058,1.78765e-06,27.97292534892177,0.0150277,2.87497e-10
1762536374.0727942,0.0500047,1.79124e-06,27.91624796230544,0.015028,-2.9074e-10
1762536374.7127283,0.050002,1.79614e-06,27.8385871925351,0.0150298,-2.54464e-10
1762536375.3523035,0.0500016,1.80257e-06,27.739061451150306,0.0150279,2.31564e-10
1762536375.991717,0.0500018,1.80642e-06,27.68005225805737,0.0150249,-4.72665e-10
1762536376.6319351,0.0500054,1.81388e-06,27.56819635257018,0.0150277,1.51134e-10
1762536377.2713418,0.0500041,1.8179e-06,27.50651851036911,0.0150259,-7.39098e-13
1762536377.9107811,0.0500053,1.82286e-06,27.432331610765505,0.0150257,-4.38368e-10
1762536378.550719,0.0500047,1.82876e-06,27.343500514009495,0.0150282,3.17359e-10
1762536379.1902237,0.0500041,1.83276e-06,27.283495929636178,0.0150245,-3.00729e-10
1762536379.8302329,0.0500052,1.83783e-06,27.208827802353863,0.0150261,-2.40219e-10
1762536380.4701407,0.0500055,1.84397e-06,27.118391297038457,0.0150256,2.53785e-10
1762536381.1099086,0.0500057,1.84747e-06,27.067124229351492,0.0150245,-4.51279e-10
1762536381.7491167,0.0500031,1.85324e-06,26.981448706049946,0.0150249,4.12464e-12
1762536382.3888562,0.0500039,1.85893e-06,26.899291527921974,0.0150241,7.81536e-11
1762536383.028775,0.0500039,1.86267e-06,26.845281236075095,0.0150243,-4.74525e-10
1762536383.6686792,0.0500052,1.86911e-06,26.753481603543932,0.0150246,2.8789e-10
1762536384.3079233,0.0500044,1.87183e-06,26.714178103780792,0.0150246,-7.63297e-11
1762536385.36407,0.0500018,1.87981e-06,26.599390363919756,0.0150254,-4.02141e-10
1762536386.0032115,0.050002,1.88613e-06,26.510367790131113,0.015025,3.27194e-10
1762536386.6430676,0.0500033,1.88942e-06,26.464893988631434,0.015023,-3.23558e-10
1762536387.2829072,0.0500054,1.89381e-06,26.404655166040943,0.0150251,-1.01864e-10
1762536387.9222515,0.0500039,1.8987e-06,26.335861378838153,0.0150247,2.16508e-10
1762536388.5620816,0.0500059,1.90307e-06,26.276437545649923,0.0150237,-4.98593e-10
1762536389.2021267,0.0500047,1.90866e-06,26.198851550302305,0.0150264,1.75571e-10
1762536389.841678,0.0500048,1.91266e-06,26.14411343364738,0.0150264,7.08103e-12
1762536390.4812043,0.0500022,1.91751e-06,26.076630630348728,0.0150273,-3.98183e-10
1762536391.120765,0.0500036,1.92222e-06,26.013463599379882,0.0150269,3.08573e-10
1762536391.7609441,0.0500029,1.92625e-06,25.958676184295914,0.0150254,3.45349e-11
1762536392.4004772,0.0500008,1.93093e-06,25.89467251531645,0.0150273,-7.3576e-11
1762536393.0397918,0.0500017,1.93608e-06,25.8262571794554,0.015025,1.99783e-10
1762536393.6802332,0.0500028,1.9385e-06,25.794583440804743,0.0150251,-4.75168e-10
1762536394.3192408,0.0500027,1.94442e-06,25.71599757254091,0.0150266,1.04022e-10
1762536394.9591107,0.0500055,1.94782e-06,25.672546744565718,0.0150231,-2.03967e-11
1762536395.6019394,0.0500037,1.9519e-06,25.617961985757468,0.0150263,-4.14383e-10
1762536396.2383654,0.0500062,1.95713e-06,25.550780990532058,0.0150268,2.88105e-10
1762536396.878025,0.0500073,1.96071e-06,25.50468962773689,0.0150246,-3.57211e-10
1762536397.5178444,0.0500043,1.96586e-06,25.43634846835482,0.0150279,-5.49793e-11
1762536398.157866,0.0500035,1.97062e-06,25.374501425947166,0.015027,1.89376e-10
1762536398.7970114,0.0500042,1.97446e-06,25.32550672082493,0.0150274,-4.55976e-10
1762536399.4385905,0.0500043,1.9791e-06,25.266181597695926,0.0150277,1.8146e-10
1762536400.076604,0.0500053,1.9828e-06,25.21953802703248,0.0150272,-9.45568e-11
1762536401.1321495,0.0500034,1.98931e-06,25.136052199003675,0.0150292,-3.6726e-10
1762536401.771651,0.0500039,1.99496e-06,25.065114087500497,0.0150306,2.76351e-10
1762536402.4113116,0.0500011,1.99793e-06,25.02645237821145,0.0150259,-3.27671e-10
1762536403.0509353,0.0500018,2.0021e-06,24.97467658958094,0.0150272,-9.58204e-11
1762536403.6908731,0.0500026,2.00668e-06,24.91807363406223,0.0150247,1.92523e-10
1762536404.330393,0.0500005,2.01005e-06,24.875251859406486,0.0150236,-4.44019e-10
1762536404.9710724,0.0500019,2.01592e-06,24.803514028334455,0.0150256,2.17271e-10
1762536405.6103292,0.050002,2.01862e-06,24.770387690600508,0.0150236,-1.66619e-10
1762536406.2816215,0.0500023,2.02261e-06,24.721671503651223,0.0150241,-3.8904e-10
1762536406.9216015,0.0500046,2.02756e-06,24.662451419440117,0.0150253,2.89559e-10
1762536407.5608525,0.0500043,2.03097e-06,24.62089543420139,0.0150243,-3.43263e-10
1762536408.2005675,0.0500021,2.03519e-06,24.568762621671684,0.0150255,-2.82288e-11
1762536408.8407738,0.0500027,2.03979e-06,24.513650915045176,0.0150246,1.28448e-10
1762536409.4804435,0.0500044,2.04263e-06,24.480400268281578,0.0150236,-4.32026e-10
1762536410.120134,0.0500048,2.04843e-06,24.411280834590393,0.0150249,2.95508e-10
